,subject,activitylabel,"angle(tBodyAccJerkMean),gravityMean)","angle(tBodyAccMean,gravity)","angle(tBodyGyroJerkMean,gravityMean)","angle(tBodyGyroMean,gravityMean)","angle(X,gravityMean)","angle(Y,gravityMean)","angle(Z,gravityMean)",fBodyAcc-mean()-X,fBodyAcc-mean()-Y,fBodyAcc-mean()-Z,fBodyAcc-meanFreq()-X,fBodyAcc-meanFreq()-Y,fBodyAcc-meanFreq()-Z,fBodyAccJerk-mean()-X,fBodyAccJerk-mean()-Y,fBodyAccJerk-mean()-Z,fBodyAccJerk-meanFreq()-X,fBodyAccJerk-meanFreq()-Y,fBodyAccJerk-meanFreq()-Z,fBodyAccMag-mean(),fBodyAccMag-meanFreq(),fBodyBodyAccJerkMag-mean(),fBodyBodyAccJerkMag-meanFreq(),fBodyBodyGyroJerkMag-mean(),fBodyBodyGyroJerkMag-meanFreq(),fBodyBodyGyroMag-mean(),fBodyBodyGyroMag-meanFreq(),fBodyGyro-mean()-X,fBodyGyro-mean()-Y,fBodyGyro-mean()-Z,fBodyGyro-meanFreq()-X,fBodyGyro-meanFreq()-Y,fBodyGyro-meanFreq()-Z,tBodyAcc-mean()-X,tBodyAcc-mean()-Y,tBodyAcc-mean()-Z,tBodyAccJerk-mean()-X,tBodyAccJerk-mean()-Y,tBodyAccJerk-mean()-Z,tBodyAccJerkMag-mean(),tBodyAccMag-mean(),tBodyGyro-mean()-X,tBodyGyro-mean()-Y,tBodyGyro-mean()-Z,tBodyGyroJerk-mean()-X,tBodyGyroJerk-mean()-Y,tBodyGyroJerk-mean()-Z,tBodyGyroJerkMag-mean(),tBodyGyroMag-mean(),tGravityAcc-mean()-X,tGravityAcc-mean()-Y,tGravityAcc-mean()-Z,tGravityAccMag-mean(),fBodyAcc-std()-X,fBodyAcc-std()-Y,fBodyAcc-std()-Z,fBodyAccJerk-std()-X,fBodyAccJerk-std()-Y,fBodyAccJerk-std()-Z,fBodyAccMag-std(),fBodyBodyAccJerkMag-std(),fBodyBodyGyroJerkMag-std(),fBodyBodyGyroMag-std(),fBodyGyro-std()-X,fBodyGyro-std()-Y,fBodyGyro-std()-Z,tBodyAcc-std()-X,tBodyAcc-std()-Y,tBodyAcc-std()-Z,tBodyAccJerk-std()-X,tBodyAccJerk-std()-Y,tBodyAccJerk-std()-Z,tBodyAccJerkMag-std(),tBodyAccMag-std(),tBodyGyro-std()-X,tBodyGyro-std()-Y,tBodyGyro-std()-Z,tBodyGyroJerk-std()-X,tBodyGyroJerk-std()-Y,tBodyGyroJerk-std()-Z,tBodyGyroJerkMag-std(),tBodyGyroMag-std(),tGravityAcc-std()-X,tGravityAcc-std()-Y,tGravityAcc-std()-Z,tGravityAccMag-std()
106,18,WALKING,-0.6462672173,-0.5971944695,-0.5004711479,-0.3629030677,-0.6990312195,-0.0972470687,-0.6942444263,-0.8214077159,-0.4098955055,-0.320264113,-0.6643271493,-0.2882641836,-0.9815080125,-0.7934730782,-0.8326241088,-0.7996347479,-0.9456954834,-0.5284545604,-0.9318203555,-0.7512128505,-0.0609313416,-0.9830108827,-0.9753116589,-0.9724838488,-0.983347008,-0.9755962345,0.4856578834,0.5956117063,-0.3810162696,-0.7956946923,-0.7614761361,-0.9234884654,-0.1417516801,-0.0287250963,0.0139451739,0.1652496384,-0.287908078,-0.4603464654,-0.09396589,0.0495548872,-0.6416752566,-0.6188811384,-0.2220570421,0.3350816217,0.1003319916,0.0568833,-0.0178023632,0.2738877586,-0.3760055213,-0.1042183155,-0.2270058749,-0.4283480611,-0.4158755186,-0.0654397877,0.0598533064,-0.0326847932,-0.87382856,-0.906869783,-0.9391752709,0.3259159791,-0.75115207,-0.7357142827,-0.7036139513,-0.7843625571,-0.7405915405,-0.8022766711,-0.8704164396,-0.7060265839,-0.8455391591,-0.9696993848,-0.8252990191,-0.6096734345,-0.9290081891,-0.0077310818,0.7969291295,-0.8919488445,0.1606483962,0.0358339877,0.0938444099,-0.1343885878,0.0837241439,-0.0357950344,-0.0613727363,0.4325701643,-0.0966435296,0.0824168583
107,18,WALKING_DOWNSTAIRS,-0.5450257378,-0.5291091669,-0.3810228147,-0.0053905458,-0.3278188441,-0.2811399999,-0.7150655071,-0.8192826673,-0.384198076,-0.4645460547,-0.6787510804,-0.2973661872,-0.9759873407,-0.8136137964,-0.83401555,-0.7482313387,-0.9684616856,-0.3169663815,-0.9461202698,-0.8260518953,-0.0493636733,-0.9604048745,-0.9329622182,-0.9216617496,-0.961352036,-0.9337125696,0.5098050967,0.5976912898,-0.4641731222,-0.8061966924,-0.8399478127,-0.9323325427,-0.0860510243,0.2844232597,0.116821803,0.0257652268,-0.2935319736,-0.229934247,-0.0232193669,-0.3584796108,-0.5335134331,-0.6957130258,-0.2295122089,0.1895101983,0.1621480546,0.2365315007,-0.016866692,0.2884394689,-0.3026345651,-0.1033908092,-0.2542140458,-0.4186101275,-0.3749757982,-0.0046913796,0.0720314497,-0.0190972431,-0.9319055656,-0.9491248875,-0.9738136273,0.3112782956,-0.80645161,-0.8048484847,-0.7288957851,-0.8052397873,-0.8751135491,-0.7858433782,-0.8891281529,-0.8543417235,-0.8724223611,-0.9788712089,-0.8467823991,-0.4892322745,-0.9108640742,-0.0863865933,0.8185326973,-0.9155543233,0.1889198263,-0.0931370691,0.0586323471,-0.3872417564,0.2749034309,-0.0628484428,-0.0636214337,0.440326244,-0.0836566573,0.0577378305
108,18,WALKING_UPSTARS,-0.5808678098,-0.4951328549,-0.3691086,0.0624408746,-0.2597199097,0.2063904282,-0.6813123012,-0.7541500391,-0.586323724,-0.5855314329,-0.7847284303,-0.5168612409,-0.9912044252,-0.8881859983,-0.942634676,-0.8010697928,-0.9811427686,-0.2022804929,-0.9536316359,-0.8931599862,-0.1061125492,-0.9617388071,-0.9420568812,-0.907839724,-0.9629169472,-0.9428774781,0.6535204893,0.7270674679,-0.5987908776,-0.9017008317,-0.9022787917,-0.9660002124,-0.0613539635,0.2121233848,-0.1024044076,-0.08194883,-0.2791463128,-0.37184157,-0.1018195603,-0.4160901647,-0.5254852233,-0.6793494129,-0.0943280888,0.0958243298,-0.0933422436,0.2156285437,-0.0222060684,0.2654012019,-0.3801682867,-0.1126558913,-0.2111551202,-0.3143733914,-0.4354766567,0.2797771756,-0.2097436323,0.1991032521,-0.9646631231,-0.9666563364,-0.9842130969,0.1622704691,-0.8097886512,-0.825287356,-0.8069688622,-0.8650799733,-0.7993001203,-0.7661375981,-0.9442982012,-0.9317610574,-0.9294495791,-0.991515084,-0.9379210176,-0.59232371,-0.9516567288,0.1671762425,0.6949050526,-0.8273306,0.0386166715,-0.0773475172,0.0978522473,-0.5192158736,0.3228248158,-0.0311904808,-0.052613382,0.4279909295,-0.0899953037,-0.0486952023
109,19,LAYING,-0.9628225377,-0.960085657,-0.9532634328,-0.4041374783,-0.6473381978,-0.0142836068,-0.9990321607,-0.999523926,-0.9797953057,-0.9759641116,-0.9885587034,-0.9816218599,-0.9999542033,-0.9998887945,-0.999527253,-0.9985832073,-0.9990981869,-0.7547477643,-0.9994691487,-0.9994663605,0.6876238525,-0.9589596111,-0.9869931496,-0.9888190316,-0.9599016534,-0.9874180769,0.976045308,0.9856087854,-0.9846276839,-0.9997099864,-0.999317639,-0.9997384312,0.0241190048,-0.0053789073,0.0391059186,-0.1646566278,-0.9662608069,-0.963193489,0.2713788844,-0.2701698533,-0.8712376125,-0.9388771373,0.1263019519,0.0027976553,-0.3961003585,-0.2893576276,-0.0171426864,0.2726537335,-0.9650195795,-0.1089814619,-0.9734499686,-0.9846728372,-0.9660652505,-0.2929343596,0.295429029,-0.2491665971,-0.9997522171,-0.9995670971,-0.9992335447,-0.8562577617,-0.9036144582,-0.7783132533,-0.9889527963,-0.9910725976,-0.986323782,-0.99975538,-0.9997088148,-0.9993035366,-0.9996547731,-0.9998734973,-0.9995083346,-0.9741962176,-0.9996839588,0.4708144495,-0.927480352,0.0726492343,0.1717502919,0.1949049923,0.0985991763,0.1529951116,-0.1357985583,0.1356390783,-0.0952628014,0.8192401339,-0.0956018267,0.0822711619
110,19,SIITING,-0.9569123771,-0.9300040282,-0.9422290438,-0.3418030671,-0.6480744218,0.0130549208,-0.9958964315,-0.9965348751,-0.9822635701,-0.9809998577,-0.9881519158,-0.9853451755,-0.999966367,-0.9998810029,-0.99974435,-0.9993149871,-0.9998755866,-0.2723320109,-0.9991912218,-0.9995053901,0.4891265947,-0.9693550101,-0.9699698137,-0.9603949608,-0.9712264149,-0.9714561368,0.9829729449,0.982902674,-0.9864266134,-0.9997997247,-0.9994871397,-0.9996778759,-0.0442497204,-0.1566350578,0.2602367367,-0.0860812658,-0.9620740656,-0.9517556573,0.0817599438,-0.1881785762,-0.8704455907,-0.9282650266,0.1443763796,-0.0069036978,-0.432407352,-0.23672341,-0.01673926,0.2738303162,-0.976357663,-0.1087076543,-0.950388944,-0.9519296151,-0.9784553011,0.0605288107,-0.0034707093,0.0489494107,-0.9998063829,-0.9998768473,-0.999903129,-0.7392470315,-0.9496243924,-0.9461187214,-0.988737021,-0.9919412756,-0.9897567084,-0.999218587,-0.9997061238,-0.9996049879,-0.9994831686,-0.999910141,-0.9997007966,-0.9817436649,-0.9995677756,0.5829303231,0.1007379742,-0.6812160008,0.1214789083,0.1499890186,0.152731551,-0.0419442415,-0.016479966,0.1009483081,-0.0520207886,0.8040989119,-0.1009861315,0.229415556
111,19,STANDING,-0.9511038658,-0.9560525422,-0.9417450411,-0.087627491,-0.4459741159,-0.1379015803,-0.9963304385,-0.9970462059,-0.9827659496,-0.9735885178,-0.9875245875,-0.9818812392,-0.9999629755,-0.9998459529,-0.9994326125,-0.9998619162,-0.9993744289,-0.3177870493,-0.9992610126,-0.9989417704,0.1306437178,-0.9924115425,-0.9714266078,-0.958862044,-0.9926177285,-0.9720177571,0.9728919981,0.9817730671,-0.9829764193,-0.9996421325,-0.9988487329,-0.9996579089,0.155603921,-0.039878653,0.2794091274,-0.2449993909,-0.9605056836,-0.9625493425,0.1515779332,-0.0278394918,-0.8376818771,-0.9358831881,0.1841046703,0.0613601247,-0.2006822593,-0.3058633117,-0.0154244057,0.27817226,-0.9899109968,-0.1090419046,-0.9444302707,-0.952599654,-0.9915269078,0.0296127152,0.1128336807,0.0129288558,-0.9991765982,-0.9994575441,-0.999500409,-0.7406317982,-0.6517896598,-0.9187214614,-0.9879560597,-0.993475911,-0.9812165293,-0.9982880493,-0.9994048484,-0.9991382947,-0.9992005716,-0.9999374408,-0.9995326003,-0.9478656392,-0.9996071629,-0.1462822946,0.8488289297,-0.9125193115,0.1909969824,0.2122282542,0.2265011503,-0.0162771595,-0.0277508746,0.0974972427,-0.0631429827,0.7994302489,-0.0990467891,0.2364694124
112,19,WALKING,-0.1583472657,-0.3462567843,0.1000450714,-0.3007539492,-0.6641175427,-0.4584775721,-0.2916550507,-0.6076886237,-0.0405785028,0.0854010732,-0.2278298419,0.2703673735,-0.9560484467,-0.5116648039,-0.2769432585,-0.5433674473,-0.6326203383,-0.7755955288,-0.6590900979,-0.349941882,-0.0898428797,-0.9698614625,-0.9586512004,-0.929187931,-0.9705212025,-0.9595117594,0.2798035177,0.0723040963,0.1186915726,-0.3732659831,-0.4043560967,-0.6364560777,-0.0257575389,-0.2434517041,0.5142417956,-0.1933940114,0.0648173439,-0.0993927171,-0.0025233272,0.0446061188,0.0035270054,-0.2520780527,-0.2823565102,0.4875270767,-0.0013983098,-0.0302871077,-0.0191773588,0.2739311723,-0.0489049408,-0.1227366732,0.1818015612,-0.1394779424,-0.1277458524,-0.094679815,0.09041284,0.0453737743,-0.3143841292,-0.5619449265,-0.6516095767,0.6472537421,-0.74193548,-0.6499999975,-0.2874298707,-0.7141573892,-0.6504232752,-0.4685991518,-0.4384993458,-0.5715508829,-0.381753823,-0.8085093873,-0.3054530603,0.2281423619,-0.7706103202,-0.2366031031,0.8259445377,-0.9161817552,0.2477157239,0.0538743474,0.0457135832,-0.0332477739,0.0404050921,0.005886706,-0.0751569334,0.1092289593,-0.0832353261,-0.0001680735
113,19,WALKING_DOWNSTAIRS,0.1054591065,-0.1818542143,0.4180046086,-0.0481820554,-0.3793784684,-0.5007534018,0.1663325018,-0.3898524327,0.3367951933,0.3497712854,-0.0983930105,0.6642578354,-0.8746504505,0.1678534483,-0.008746099,0.3533459981,-0.5696736774,-0.8688877864,-0.4449352145,0.0477637763,-0.1261468689,-0.8997261395,-0.9178808641,-0.8993631318,-0.9003010805,-0.9182573618,0.0694850809,0.0726641689,0.4394442911,0.2142405775,-0.061505153,-0.4306577851,0.103964003,-0.1745210769,0.0493781013,-0.1538638875,0.6446043251,0.4134723766,0.1188356836,-0.2483887043,0.0473083897,-0.2265381073,-0.0901944133,0.2768835958,-0.12126912,0.2314328724,-0.0145942275,0.2626880539,0.6269170705,-0.1336952407,0.5148164456,0.049322451,0.6091767931,-0.3196958818,0.2482123671,-0.1666456822,-0.3392501552,-0.2778582935,-0.626089041,0.7198671674,-0.7154673241,-0.5675213672,-0.1838687321,-0.3592826586,-0.5327476661,-0.0754165473,-0.1793843586,-0.2094693676,-0.0524499389,-0.7115374818,-0.1360959995,0.4749624483,-0.4259134974,-0.2708899389,0.6924001356,-0.9235555215,0.0695306484,-0.0645095062,0.0263049091,-0.0627220409,0.0265649671,0.0863738605,0.0274707557,0.0267739518,-0.0337429578,0.1367009096
114,19,WALKING_UPSTARS,-0.3141463827,-0.368828356,-0.0616157715,-0.3915806962,-0.6945251964,-0.1557600655,-0.2911830604,-0.6511424715,-0.2141457601,-0.0131695876,-0.5077162058,-0.0769911657,-0.952878597,-0.6729148725,-0.6971198635,-0.6121895423,-0.8242719983,-0.7018108177,-0.8157657768,-0.470491241,-0.2210087627,-0.916495992,-0.9010448505,-0.8369356748,-0.9169113798,-0.901473003,0.3409929793,0.430054609,-0.1047768537,-0.6493258373,-0.4967131222,-0.8300424613,-0.0307718413,0.0459036051,0.0584694983,-0.1811226383,0.0173811935,-0.177666828,0.0292930435,-0.2434258147,-0.3138860429,-0.458890658,-0.028452874,-0.0118471954,0.2021236157,0.0972661589,-0.0303986616,0.2421188089,-0.1287420952,-0.1510546077,0.1763499225,-0.1904685505,-0.1733724888,-0.1697282744,0.2349414623,-0.2466765246,-0.767290026,-0.6175910693,-0.8441513155,0.5175178268,-0.74193548,-0.73333333,-0.5643130283,-0.7102997555,-0.6546829843,-0.3862645909,-0.7116060593,-0.468234049,-0.701476329,-0.89803566,-0.7454328178,-0.1944855095,-0.8130588675,0.3488113543,0.5685136635,-0.7339370453,0.1769716356,-0.1313535922,0.0663704345,-0.1625885344,0.1066089349,0.021345445,-0.1345143206,0.1439694392,-0.1018063044,0.2608983933
115,20,LAYING,-0.9637085434,-0.953162244,-0.9604473725,-0.2952257493,-0.6227022437,-0.336668336,-0.9937391896,-0.9980757734,-0.9764594434,-0.9784514468,-0.9857078063,-0.9821956229,-0.999878904,-0.9997254643,-0.9994282047,-0.9928242434,-0.9998742837,-0.6884024636,-0.9987943734,-0.9991912478,0.477573305,-0.9286742151,-0.9760184769,-0.9765185525,-0.9301415356,-0.9765748157,0.9770980784,0.9787715613,-0.9845663912,-0.9995384843,-0.9991543853,-0.9995482832,0.1041180852,-0.2315162998,-0.0731347107,-0.0065701504,-0.9607431262,-0.9394894446,0.2500277383,-0.1294560079,-0.8699648132,-0.9385786331,0.1766085243,0.0600359942,-0.4831080876,-0.4160756416,-0.0144406281,0.2395078822,-0.9622491147,-0.1042743225,-0.9640981803,-0.9725719984,-0.9644141263,-0.1819196637,0.2029403468,-0.1215416773,-0.999829066,-0.9998950543,-0.999904866,-0.8072023029,-0.9070208729,-0.6049019608,-0.9861159194,-0.9901080256,-0.983198109,-0.999532114,-0.9994353101,-0.9991753153,-0.9993603184,-0.9996001313,-0.9989697982,-0.9826194035,-0.9993783028,0.1723633374,-0.9670149112,0.5148527437,0.0806923088,0.1966201446,0.1823779573,0.1655671162,-0.1536860587,0.1536249438,-0.0954899626,0.8213288156,-0.0995033069,0.2486638655
116,20,SIITING,-0.9447877208,-0.9329115555,-0.9395744356,-0.2833054851,-0.6016626145,-0.1777051034,-0.9918922102,-0.9911085748,-0.9794902508,-0.9727765773,-0.978458923,-0.9791795591,-0.9999132779,-0.9996694185,-0.9994081685,-0.9994725753,-0.9994714956,-0.4274986657,-0.9990609552,-0.9988299911,0.1516791352,-0.9858290344,-0.9669835342,-0.9358549662,-0.9862613015,-0.9686248121,0.9743589239,0.9712648918,-0.9787002114,-0.9995147962,-0.9988849491,-0.9990956933,-0.0419836935,0.0602672142,-0.0087760737,-0.1486519816,-0.952738043,-0.9377640282,0.2030319057,-0.0588168865,-0.8707831847,-0.9265861935,0.0450973851,0.2032843596,-0.4440037499,-0.2136181257,-0.0147229305,0.2780454391,-0.9830818589,-0.1083696345,-0.9361227047,-0.9291063968,-0.9853153056,-0.007543875,0.0750661678,0.0039052888,-0.998150908,-0.9988051427,-0.9995337039,-0.6659206281,-0.6695992176,-0.8676767673,-0.9810114397,-0.9899344276,-0.9841302012,-0.9975599244,-0.999229367,-0.9994305227,-0.9984531427,-0.9995927058,-0.9993689618,-0.9699132844,-0.9986446827,-0.2672768183,0.7998452794,-0.9515453339,0.1591725609,0.0961658838,0.2989173852,-0.0041805833,-0.0481816096,0.1624641438,-0.0650689347,0.7888983103,-0.0959970816,0.2577594387
117,20,STANDING,-0.8699988305,-0.9464672266,-0.8836750286,-0.2329435042,-0.5974115051,-0.2340538907,-0.98706769,-0.9914450723,-0.9541732667,-0.9404741789,-0.9639730977,-0.9528103847,-0.9998160853,-0.9987523585,-0.9973859412,-0.9986472216,-0.9964843074,-0.4156054236,-0.997002463,-0.9964382656,0.0708655286,-0.9819169421,-0.9574627214,-0.9424373256,-0.9819932632,-0.9578074452,0.9382472533,0.9467946451,-0.9561810714,-0.9979664326,-0.9962032762,-0.9975154723,0.1477669303,-0.1100466672,0.0326491933,-0.1906163778,-0.9224068574,-0.9106720948,0.1869250278,0.1047285511,-0.785577521,-0.8821655075,0.1072744827,0.1410215111,-0.0036718133,-0.1064520545,-0.0180695049,0.2780769047,-0.9672099612,-0.1004027599,-0.8754104111,-0.9131424816,-0.973838177,0.0323069245,0.1248337115,0.0176330992,-0.9959264534,-0.9958229079,-0.9969443079,-0.5619116166,-0.6623950502,-0.9105022825,-0.9684122144,-0.9858316241,-0.9717126532,-0.9928269967,-0.9980391978,-0.9976228518,-0.9976440284,-0.9981563701,-0.9976514423,-0.8810194248,-0.997484751,-0.1293877586,0.7665203004,-0.80656071,0.239665116,0.1247629825,0.2158841418,-0.0724298172,-0.0347097902,0.1532549208,-0.0698308924,0.7539683827,-0.1020491327,0.1857358264
118,20,WALKING,-0.0711014705,-0.3216420664,0.0686275148,-0.0625579653,-0.3931366653,-0.2360876572,0.1418166287,-0.6893088737,-0.1153144354,0.255614063,-0.427690452,0.06137128,-0.9602441471,-0.7104094292,-0.436271426,-0.6809288737,-0.7939969957,-0.5268698875,-0.8183173796,-0.0759600167,-0.035130214,-0.9703272665,-0.9620033835,-0.9538504396,-0.9709842284,-0.9622412414,-0.2330658518,0.4207537412,-0.0374351675,-0.5793228776,-0.1914255446,-0.8034394661,0.0270712535,0.3045352311,-0.0978669084,-0.0373081044,0.0394022806,-0.1569303919,0.0758982507,-0.3565372277,-0.2339887226,-0.0891164388,0.0713159804,0.0136011065,0.1159118606,0.071785214,-0.0211999922,0.2725893365,-0.208342792,-0.1135394771,0.4897718086,-0.2287342174,-0.2507714396,-0.0236712132,-0.1709065676,0.2815952776,-0.7057971678,-0.7523877931,-0.8237386508,0.5036176867,-0.7330803263,-0.7450980365,-0.4752028067,-0.7650918322,-0.6669175822,-0.1449052471,-0.3998542334,-0.1331554389,-0.2284233926,-0.7057245698,-0.4140654115,-0.0936248686,-0.7898074829,-0.0548173053,0.7357592443,-0.7933065153,0.2767318335,0.0867383128,-0.0474776386,0.0155644027,0.0410811854,-0.0810544868,-0.0741050546,0.0464468415,-0.0679992365,0.007850318
119,20,WALKING_DOWNSTAIRS,-0.1208099603,-0.3161326933,0.0938419437,-0.2475168192,-0.5995826377,-0.4610050436,0.3260818673,-0.6312770218,-0.1570866535,0.2931195264,-0.4052948965,-0.0309165935,-0.9561161111,-0.6163801716,-0.67259026,-0.4009110516,-0.888119252,-0.8140057087,-0.8512060629,-0.007324913,-0.028259158,-0.9404580751,-0.9085771538,-0.9196935329,-0.9412319302,-0.9096965013,0.140970476,0.3809047056,-0.044847903,-0.6132659458,-0.1526609377,-0.7968301836,-0.1989620621,-0.072423256,-0.3455144925,-0.1067143139,0.2218515879,0.1726363614,0.2727548991,-0.0545235387,-0.2131418964,-0.3613475488,0.0013992559,-0.0333934702,0.0240301679,0.2485610674,-0.0096412077,0.2961444214,0.0745098785,-0.1046029259,0.6169370153,-0.1609385365,0.0139235065,0.0355961786,-0.0442600361,0.1033999655,-0.6948827691,-0.7196592704,-0.8980142847,0.5215150049,-0.7648745484,-0.7437037016,-0.4584182516,-0.7475167907,-0.5426775244,0.2048136738,-0.2638673571,-0.3170176297,-0.1317593774,-0.8322364711,-0.6146811415,-0.0629572601,-0.5212174204,-0.1440878993,0.7863162567,-0.8673794282,0.0841405591,-0.0283619462,0.0141350127,-0.4321345464,0.3121296766,-0.1306972598,0.0139023395,-0.4033401858,-0.0452503066,-0.0562864813
120,20,WALKING_UPSTARS,-0.2481659222,-0.2328543816,0.0223302538,-0.2806054453,-0.6079526316,-0.3366432156,-0.3169324479,-0.693376129,-0.2401536047,-0.2550082824,-0.5332017127,-0.0768892545,-0.9762858498,-0.6038528924,-0.8011578969,-0.5939732784,-0.9422326841,-0.6410911771,-0.9018493686,-0.6674851769,-0.1301176348,-0.9314050143,-0.9245943537,-0.9040640935,-0.9323403033,-0.9255297712,0.3665864733,0.4850341657,-0.248735822,-0.6587917867,-0.7111166694,-0.8746203231,-0.0198832521,0.4010578753,-0.081939939,0.0405764301,0.0087250246,-0.1982697188,0.40108824,-0.3018490326,-0.3483370979,-0.4523967174,-0.1385556923,0.1761025873,0.1596547096,0.1229026794,-0.0282258048,0.2520983172,-0.116088676,-0.1210239478,0.1521963284,-0.2292494551,-0.1785895425,0.0661237242,-0.1045416325,0.0707192066,-0.7932607843,-0.8801345557,-0.9499549937,0.4318738202,-0.7735610353,-0.8026143792,-0.5556888667,-0.747110372,-0.7085910047,-0.4907865974,-0.7466883743,-0.8223826382,-0.7268977978,-0.892868872,-0.7653808324,-0.3726843539,-0.6570746086,0.3660473838,0.4407689002,-0.5855137971,0.1444818131,-0.0556172578,0.1773561694,-0.165164309,0.1471082193,-0.1103895174,-0.1746509647,0.1336511234,-0.1483891689,0.3183929557
121,21,LAYING,-0.9585001442,-0.9589733263,-0.9492788902,0.1078115528,-0.1556296105,0.3385000695,-0.9964995159,-0.9924800421,-0.9791455889,-0.9731644328,-0.9849252707,-0.9833671518,-0.9999594912,-0.9996906298,-0.9994479222,-0.9971540677,-0.9995998076,-0.0704633899,-0.9990532739,-0.9982958106,0.7882510271,-0.9459052706,-0.9837329361,-0.9524163324,-0.9468807522,-0.9842539041,0.9731724616,0.9792398034,-0.9826403693,-0.9995115729,-0.9983493662,-0.9993829552,0.1973346859,-0.1485798876,0.1281610586,-0.1837172932,-0.9525965832,-0.9421864314,0.180955707,-0.0615220165,-0.8681812354,-0.9403021126,0.1416082291,0.0532303048,-0.3523423582,-0.1990802068,-0.0184233048,0.2713254725,-0.9550198662,-0.1032538322,-0.9569594222,-0.9456537878,-0.956999151,-0.0013165899,0.0345720045,0.0191798055,-0.9995033552,-0.9996511563,-0.9996888297,-0.7637242195,-0.9892473119,-0.8851851852,-0.9851602508,-0.9925632739,-0.9846438824,-0.9980255633,-0.9989050156,-0.9985221942,-0.998638458,-0.9996851544,-0.9990474574,-0.973410473,-0.9988616313,0.579801329,-0.9143559336,-0.2622638877,0.0784553622,0.0788082874,0.0435140846,-0.0488490552,-0.0137467926,0.1032958579,-0.1138004864,0.821695331,-0.0964118375,0.2850760728
122,21,SIITING,-0.9740220466,-0.9613529352,-0.9649711138,-0.4612172274,-0.7496705302,-0.223295532,-0.997870622,-0.9959290667,-0.9885698409,-0.9803471688,-0.9868456724,-0.9872494721,-0.9999651453,-0.9999090886,-0.9997833113,-0.9998776567,-0.999859962,-0.50073373,-0.9992741867,-0.9994873419,-0.0567766061,-0.9929364045,-0.9793553632,-0.9654264939,-0.9931642522,-0.9810092385,0.9841285588,0.9825308848,-0.9860394139,-0.9998389939,-0.9994591416,-0.9996556344,0.1060991973,0.3208111384,0.0086783235,-0.1781617683,-0.9747349994,-0.9719942513,0.2281687552,-0.055560284,-0.8723233439,-0.9404054774,0.1291543802,0.0349378618,-0.4513655394,-0.3210408784,-0.0144009705,0.2775396168,-0.9917772872,-0.1120578877,-0.9668775609,-0.9595678618,-0.9928637472,-0.1164922412,0.1231479887,-0.0965122627,-0.9998685907,-0.9998354861,-0.9998812305,-0.7574292247,-0.6182163186,-0.8203921568,-0.9866477641,-0.9942272274,-0.9869253339,-0.9994796486,-0.9997096599,-0.9994571636,-0.9995143699,-0.9999449365,-0.9998465606,-0.9848935598,-0.999441606,-0.3826977792,0.8398638319,-0.9615027449,0.2104837929,0.2438225022,0.2182714818,0.1567558372,-0.158910866,0.2415014097,-0.0653077503,0.8129469687,-0.1011147751,0.1486562273
123,21,STANDING,-0.954111439,-0.9723832497,-0.9498371518,-0.2817690597,-0.6339820592,-0.2951219748,-0.995908377,-0.9951418046,-0.9749818961,-0.966024076,-0.9797233397,-0.9736980231,-0.9998599094,-0.9995417937,-0.9986777035,-0.9994865152,-0.9987372394,-0.5067352234,-0.9987317218,-0.9984364176,-0.2076856898,-0.9829066689,-0.977681416,-0.9585900022,-0.9831754709,-0.9777271776,0.9697400821,0.9744663588,-0.9742127499,-0.9989699557,-0.9982350527,-0.9991000527,0.1158950553,0.0519337746,-0.1364292045,-0.3102584197,-0.9587742981,-0.9569198982,0.2446540275,-0.135065645,-0.8477175163,-0.9257726883,0.1011091097,0.2004934037,-0.2672126828,-0.25143103,-0.016708473,0.2769522426,-0.9814199611,-0.1104178558,-0.9436016254,-0.9461234071,-0.9841509552,-0.0360164909,0.130665327,-0.0540989937,-0.9987970504,-0.998773754,-0.9989660845,-0.6985272668,-0.784704603,-0.8194756552,-0.9804704433,-0.9877171276,-0.9828247721,-0.997891666,-0.9988418312,-0.9989882288,-0.998289211,-0.9996432955,-0.9991586212,-0.9569899643,-0.9985570479,0.3008035269,0.6888551994,-0.7913428194,0.187405142,0.1733078305,0.2300952072,0.0508946481,-0.0805159172,0.174700948,-0.0738115865,0.7982249207,-0.1031997964,0.1568364499
